"alpha_hat","beta_1_hat","beta_2_hat","alpha_se","beta_1_se","beta_2_se","method","n_obs","p_c","alpha","beta_1","beta_2","model","index"
0.749928489892657,0.458075302020663,-0.657009652268946,0.183908479270996,0.0894966673729515,0.0833177589794657,"pp",200,1,1,0.5,-0.7,"logit",20
0.749928489892657,0.458075302020663,-0.657009652268946,0.183908479270996,0.0894966673729515,0.0833177589794657,"iv",200,1,1,0.5,-0.7,"logit",20
0.969654536045899,0.449013799796798,-0.933168715357994,0.18861001342875,0.100044512461844,0.108623224289389,"itt",200,1,1,0.5,-0.7,"logit",21
0.969654536045907,0.449013799796801,-0.933168715358001,0.188610013428751,0.100044512461844,0.10862322428939,"pp",200,1,1,0.5,-0.7,"logit",21
0.96965453604591,0.449013799796803,-0.933168715358003,0.188610013428751,0.100044512461845,0.10862322428939,"iv",200,1,1,0.5,-0.7,"logit",21
0.910539836269551,0.431657495796123,-0.614502853147232,0.181144120166803,0.0878172123132623,0.09814112371005,"itt",200,1,1,0.5,-0.7,"logit",22
0.910539835957,0.431657495644918,-0.614502852933509,0.181144120130204,0.0878172122938714,0.0981411236833969,"pp",200,1,1,0.5,-0.7,"logit",22
0.910539836256063,0.431657495787132,-0.614502853140315,0.181144120165217,0.0878172123123696,0.0981411237090952,"iv",200,1,1,0.5,-0.7,"logit",22
0.806005002416599,0.580462244962188,-0.689828874688369,0.191244175265458,0.0900567834984165,0.0980887368823219,"itt",200,1,1,0.5,-0.7,"logit",23
0.806005002416599,0.580462244962189,-0.68982887468837,0.191244175265458,0.0900567834984165,0.098088736882322,"pp",200,1,1,0.5,-0.7,"logit",23
0.806005002416598,0.580462244962189,-0.68982887468837,0.191244175265458,0.0900567834984166,0.098088736882322,"iv",200,1,1,0.5,-0.7,"logit",23
1.14845390041657,0.64338337772109,-0.761082408955215,0.183337533779211,0.0938066095170596,0.127231367538755,"itt",200,1,1,0.5,-0.7,"logit",24
1.14845390041655,0.643383377721077,-0.761082408955202,0.183337533779209,0.0938066095170581,0.127231367538753,"pp",200,1,1,0.5,-0.7,"logit",24
1.1484539004165,0.643383377721048,-0.76108240895517,0.183337533779203,0.0938066095170545,0.127231367538747,"iv",200,1,1,0.5,-0.7,"logit",24
1.12471011641249,0.448708838323004,-0.757794831437972,0.202286595729525,0.0994844627348773,0.118900647804039,"itt",200,1,1,0.5,-0.7,"logit",25
1.12471011641245,0.448708838322989,-0.757794831437943,0.202286595729518,0.0994844627348744,0.118900647804034,"pp",200,1,1,0.5,-0.7,"logit",25
1.12471011641249,0.448708838323007,-0.757794831437976,0.202286595729526,0.0994844627348778,0.11890064780404,"iv",200,1,1,0.5,-0.7,"logit",25
1.07162326560809,0.314775841501933,-0.55192438431427,0.192995275762157,0.0903813154601443,0.0944369581010825,"itt",200,1,1,0.5,-0.7,"logit",26
1.07162326577013,0.314775841585142,-0.551924384394148,0.192995275783755,0.09038131546963,0.094436958113344,"pp",200,1,1,0.5,-0.7,"logit",26
1.07162326579736,0.314775841594193,-0.551924384410601,0.192995275787383,0.0903813154710043,0.0944369581156628,"iv",200,1,1,0.5,-0.7,"logit",26
0.753474614736175,0.735448996947692,-0.636104454232743,0.185399139843355,0.103828800019867,0.0996729123966758,"itt",200,1,1,0.5,-0.7,"logit",27
0.753474614736183,0.7354489969477,-0.63610445423275,0.185399139843356,0.103828800019868,0.0996729123966769,"pp",200,1,1,0.5,-0.7,"logit",27
0.753474614736181,0.735448996947699,-0.636104454232749,0.185399139843356,0.103828800019868,0.0996729123966767,"iv",200,1,1,0.5,-0.7,"logit",27
1.18826968948634,0.392691198233595,-0.738298111190911,0.205037762155515,0.100323095360416,0.0998306532616366,"itt",200,1,1,0.5,-0.7,"logit",28
1.18826968948633,0.392691198233594,-0.738298111190907,0.205037762155514,0.100323095360416,0.0998306532616361,"pp",200,1,1,0.5,-0.7,"logit",28
1.18826968948634,0.392691198233594,-0.738298111190908,0.205037762155514,0.100323095360416,0.0998306532616361,"iv",200,1,1,0.5,-0.7,"logit",28
0.671281989513553,0.461114789846899,-0.589063141317981,0.181397817888372,0.113108062381355,0.120183772985723,"itt",200,1,1,0.5,-0.7,"logit",29
0.671281989610131,0.46111478991386,-0.589063141407867,0.181397817902057,0.113108062393433,0.120183773000501,"pp",200,1,1,0.5,-0.7,"logit",29
0.671281989504549,0.461114789841478,-0.589063141309075,0.181397817887093,0.113108062380311,0.120183772984301,"iv",200,1,1,0.5,-0.7,"logit",29
0.621938133302293,0.349384974620838,-0.65226383648479,0.185959955123482,0.0912172104967918,0.0924465037582348,"itt",200,1,1,0.5,-0.7,"logit",30
0.621938133391973,0.349384974677422,-0.652263836586861,0.185959955137594,0.0912172105046493,0.0924465037698716,"pp",200,1,1,0.5,-0.7,"logit",30
0.621938133415414,0.349384974691055,-0.652263836618621,0.1859599551416,0.091217210506777,0.0924465037734092,"iv",200,1,1,0.5,-0.7,"logit",30
1.08538836707523,0.432808256450826,-0.595709073296678,0.190909840119372,0.0908539871553334,0.0868836326565967,"itt",200,1,1,0.5,-0.7,"logit",31
1.08538836707523,0.432808256450825,-0.595709073296677,0.190909840119372,0.0908539871553333,0.0868836326565966,"pp",200,1,1,0.5,-0.7,"logit",31
1.08538836707523,0.432808256450826,-0.595709073296678,0.190909840119372,0.0908539871553334,0.0868836326565967,"iv",200,1,1,0.5,-0.7,"logit",31
1.1698750412938,0.423852418663754,-0.536062900230571,0.187248162247563,0.0924329654244848,0.101332024631542,"itt",200,1,1,0.5,-0.7,"logit",32
1.1698750412938,0.423852418663754,-0.536062900230571,0.187248162247563,0.0924329654244849,0.101332024631542,"pp",200,1,1,0.5,-0.7,"logit",32
1.1698750412938,0.423852418663754,-0.536062900230571,0.187248162247563,0.0924329654244848,0.101332024631542,"iv",200,1,1,0.5,-0.7,"logit",32
1.14141143350171,0.616938601520623,-0.767143294802707,0.19287525214378,0.0891679676247314,0.101789052474677,"itt",200,1,1,0.5,-0.7,"logit",33
1.14141143350126,0.616938601520381,-0.767143294802388,0.192875252143721,0.0891679676246964,0.101789052474631,"pp",200,1,1,0.5,-0.7,"logit",33
1.14141143350166,0.616938601520595,-0.767143294802671,0.192875252143773,0.0891679676247274,0.101789052474672,"iv",200,1,1,0.5,-0.7,"logit",33
0.941769562856774,0.500581708234801,-0.551380474552931,0.189456943291018,0.0981821128546703,0.10055431733836,"itt",200,1,1,0.5,-0.7,"logit",34
0.941769562747353,0.500581708162517,-0.551380474470368,0.189456943274638,0.0981821128444701,0.100554317327599,"pp",200,1,1,0.5,-0.7,"logit",34
0.941769563487884,0.500581708631211,-0.551380474994552,0.189456943382426,0.0981821129107928,0.100554317396854,"iv",200,1,1,0.5,-0.7,"logit",34
1.00201143250569,0.314001273604428,-0.732258453314098,0.183833159330768,0.108008241751038,0.0919122273499987,"itt",200,1,1,0.5,-0.7,"logit",35
1.00201143250569,0.314001273604428,-0.732258453314098,0.183833159330768,0.108008241751038,0.0919122273499987,"pp",200,1,1,0.5,-0.7,"logit",35
1.00201143250569,0.314001273604427,-0.732258453314098,0.183833159330768,0.108008241751038,0.0919122273499987,"iv",200,1,1,0.5,-0.7,"logit",35
0.795486789080933,0.398886818027251,-0.792858133717915,0.18191644951709,0.095926058915618,0.0970225628891592,"itt",200,1,1,0.5,-0.7,"logit",36
0.795486789080936,0.398886818027254,-0.792858133717918,0.18191644951709,0.0959260589156182,0.0970225628891596,"pp",200,1,1,0.5,-0.7,"logit",36
0.795486789080934,0.398886818027252,-0.792858133717917,0.18191644951709,0.095926058915618,0.0970225628891593,"iv",200,1,1,0.5,-0.7,"logit",36
1.00834482683806,0.598122146569696,-0.440480084540492,0.188816384031418,0.100499635352129,0.104791899767046,"itt",200,1,1,0.5,-0.7,"logit",37
1.00834482700881,0.598122146689781,-0.440480084618621,0.188816384053703,0.100499635368514,0.104791899778877,"pp",200,1,1,0.5,-0.7,"logit",37
1.0083448266315,0.598122146423054,-0.44048008443899,0.188816384004191,0.100499635331943,0.104791899752029,"iv",200,1,1,0.5,-0.7,"logit",37
0.826083311220965,0.482347239552044,-0.607476140120641,0.190770763610503,0.0926495016469747,0.103209318112853,"itt",200,1,1,0.5,-0.7,"logit",38
0.826083311225206,0.482347239555069,-0.607476140124031,0.190770763611139,0.0926495016473324,0.103209318113333,"pp",200,1,1,0.5,-0.7,"logit",38
0.826083311737687,0.482347239884319,-0.607476140522876,0.190770763685685,0.0926495016877243,0.103209318169464,"iv",200,1,1,0.5,-0.7,"logit",38
1.03303607678022,0.436025797792654,-0.693799941736365,0.189326094185883,0.107704159361999,0.104926735553559,"itt",200,1,1,0.5,-0.7,"logit",39
1.03303607678022,0.436025797792655,-0.693799941736365,0.189326094185883,0.107704159361999,0.104926735553559,"pp",200,1,1,0.5,-0.7,"logit",39
1.03303607678022,0.436025797792655,-0.693799941736365,0.189326094185883,0.107704159361999,0.104926735553559,"iv",200,1,1,0.5,-0.7,"logit",39
0.883307560025733,0.482556811494839,-0.789650536397135,0.185493313688361,0.0936997837235529,0.0995442915947333,"itt",200,1,1,0.5,-0.7,"logit",40
0.883307560025736,0.482556811494841,-0.789650536397138,0.185493313688361,0.0936997837235531,0.0995442915947336,"pp",200,1,1,0.5,-0.7,"logit",40
0.883307560025733,0.482556811494839,-0.789650536397135,0.185493313688361,0.0936997837235529,0.0995442915947333,"iv",200,1,1,0.5,-0.7,"logit",40
1.12697144998687,0.431107642546506,-0.660149360319034,0.185320371139305,0.0892484744266056,0.0949215385986096,"itt",200,1,1,0.5,-0.7,"logit",41
1.12697144998678,0.431107642546469,-0.66014936031898,0.185320371139293,0.0892484744266004,0.0949215385986026,"pp",200,1,1,0.5,-0.7,"logit",41
1.12697144998677,0.431107642546462,-0.660149360318971,0.185320371139291,0.0892484744265994,0.0949215385986014,"iv",200,1,1,0.5,-0.7,"logit",41
1.06876125222933,0.466944647429148,-0.630417054761672,0.17726102035445,0.0821265244260542,0.106505334946688,"itt",200,1,1,0.5,-0.7,"logit",42
1.06876125222933,0.466944647429148,-0.630417054761671,0.17726102035445,0.0821265244260542,0.106505334946688,"pp",200,1,1,0.5,-0.7,"logit",42
1.06876125222933,0.466944647429148,-0.630417054761671,0.17726102035445,0.0821265244260542,0.106505334946688,"iv",200,1,1,0.5,-0.7,"logit",42
1.38946553460169,0.642003409396441,-0.682726740484158,0.212274727643901,0.11269860518419,0.104120540527011,"itt",200,1,1,0.5,-0.7,"logit",43
1.3894655346017,0.642003409396445,-0.682726740484163,0.212274727643902,0.112698605184191,0.104120540527012,"pp",200,1,1,0.5,-0.7,"logit",43
1.38946553460167,0.642003409396429,-0.682726740484146,0.212274727643897,0.112698605184188,0.104120540527009,"iv",200,1,1,0.5,-0.7,"logit",43
0.803327593040717,0.34258864259618,-0.76686311307072,0.17972733603752,0.0878376653964047,0.0905827208147164,"itt",200,1,1,0.5,-0.7,"logit",44
0.803327593131057,0.342588642646147,-0.766863113151855,0.179727336048609,0.0878376654019573,0.0905827208234246,"pp",200,1,1,0.5,-0.7,"logit",44
0.803327593490162,0.342588642824061,-0.766863113532134,0.179727336095296,0.0878376654242218,0.090582720863753,"iv",200,1,1,0.5,-0.7,"logit",44
0.944115643734038,0.486917608123914,-0.837918231739782,0.193823351161227,0.0859029354365409,0.129583015272512,"itt",200,1,1,0.5,-0.7,"logit",45
0.944115643734025,0.486917608123907,-0.837918231739769,0.193823351161225,0.0859029354365401,0.12958301527251,"pp",200,1,1,0.5,-0.7,"logit",45
0.944115643734023,0.486917608123906,-0.837918231739768,0.193823351161225,0.08590293543654,0.12958301527251,"iv",200,1,1,0.5,-0.7,"logit",45
0.836371794306224,0.58781873947621,-0.516734050196201,0.203538072512452,0.0972122513423599,0.129062567295987,"itt",200,1,1,0.5,-0.7,"logit",46
0.836371794306224,0.58781873947621,-0.516734050196201,0.203538072512452,0.0972122513423599,0.129062567295987,"pp",200,1,1,0.5,-0.7,"logit",46
0.836371794306224,0.58781873947621,-0.516734050196202,0.203538072512452,0.0972122513423598,0.129062567295987,"iv",200,1,1,0.5,-0.7,"logit",46
1.30971768011346,0.511704907149326,-0.774374493698932,0.205498127326567,0.0945751374177411,0.103506250961195,"itt",200,1,1,0.5,-0.7,"logit",47
1.3097176801134,0.511704907149303,-0.774374493698896,0.205498127326558,0.0945751374177378,0.10350625096119,"pp",200,1,1,0.5,-0.7,"logit",47
1.30971768011375,0.511704907149447,-0.774374493699107,0.20549812732661,0.0945751374177582,0.10350625096122,"iv",200,1,1,0.5,-0.7,"logit",47
1.09848713109716,0.468185517972812,-0.736460843983072,0.194108165996392,0.0893180793565785,0.104985661694794,"itt",200,1,1,0.5,-0.7,"logit",48
1.09848713109721,0.468185517972835,-0.736460843983109,0.1941081659964,0.089318079356582,0.104985661694799,"pp",200,1,1,0.5,-0.7,"logit",48
1.09848713109717,0.468185517972817,-0.73646084398308,0.194108165996394,0.0893180793565792,0.104985661694795,"iv",200,1,1,0.5,-0.7,"logit",48
0.718844504415499,0.511685865578952,-0.669326897049344,0.184124742308899,0.0987503336355377,0.082878867457265,"itt",200,1,1,0.5,-0.7,"logit",49
0.718844504415499,0.511685865578952,-0.669326897049344,0.184124742308899,0.0987503336355377,0.082878867457265,"pp",200,1,1,0.5,-0.7,"logit",49
0.718844504415499,0.511685865578952,-0.669326897049344,0.184124742308899,0.0987503336355377,0.082878867457265,"iv",200,1,1,0.5,-0.7,"logit",49
0.867458117228588,0.598521635570456,-0.671466708553484,0.187871261821614,0.101805596948305,0.115339550592901,"itt",200,1,1,0.5,-0.7,"logit",50
0.867458117228589,0.598521635570457,-0.671466708553484,0.187871261821614,0.101805596948305,0.115339550592901,"pp",200,1,1,0.5,-0.7,"logit",50
0.867458117228589,0.598521635570457,-0.671466708553485,0.187871261821615,0.101805596948305,0.115339550592902,"iv",200,1,1,0.5,-0.7,"logit",50
0.991556476887232,0.467499392524228,-0.623832695099753,0.188256055097181,0.105225613198005,0.103263961929805,"itt",200,1,1,0.5,-0.7,"logit",51
0.991556476887233,0.467499392524228,-0.623832695099753,0.188256055097182,0.105225613198005,0.103263961929805,"pp",200,1,1,0.5,-0.7,"logit",51
0.991556476887232,0.467499392524228,-0.623832695099753,0.188256055097181,0.105225613198005,0.103263961929805,"iv",200,1,1,0.5,-0.7,"logit",51
1.04746892212898,0.446183456532098,-0.463646362638895,0.188580661488579,0.0957865748479073,0.0903120635626505,"itt",200,1,1,0.5,-0.7,"logit",52
1.04746892218439,0.446183456558389,-0.463646362667161,0.188580661495303,0.0957865748509895,0.0903120635661114,"pp",200,1,1,0.5,-0.7,"logit",52
1.04746892218575,0.446183456558334,-0.463646362666959,0.188580661495396,0.0957865748509863,0.0903120635661128,"iv",200,1,1,0.5,-0.7,"logit",52
1.17402649273465,0.571889098656625,-0.698503277469569,0.193019083159633,0.0891064768152814,0.117840611225276,"itt",200,1,1,0.5,-0.7,"logit",53
1.17402649273465,0.571889098656625,-0.69850327746957,0.193019083159633,0.0891064768152814,0.117840611225276,"pp",200,1,1,0.5,-0.7,"logit",53
1.17402649273465,0.571889098656624,-0.698503277469568,0.193019083159633,0.0891064768152813,0.117840611225276,"iv",200,1,1,0.5,-0.7,"logit",53
1.16583099827893,0.635835288166966,-0.761415368677652,0.189014785318829,0.0928007335997594,0.0965523471023527,"itt",200,1,1,0.5,-0.7,"logit",54
1.16583099827943,0.63583528816727,-0.761415368678001,0.189014785318894,0.0928007335997987,0.0965523471023977,"pp",200,1,1,0.5,-0.7,"logit",54
1.16583099827906,0.635835288167046,-0.761415368677741,0.189014785318846,0.0928007335997697,0.0965523471023642,"iv",200,1,1,0.5,-0.7,"logit",54
1.16524596067256,0.481052058386186,-0.638221550661103,0.183007581731951,0.09916460582956,0.0953860245426125,"itt",200,1,1,0.5,-0.7,"logit",55
1.16524596067256,0.481052058386186,-0.638221550661103,0.183007581731951,0.09916460582956,0.0953860245426126,"pp",200,1,1,0.5,-0.7,"logit",55
1.16524596067256,0.481052058386188,-0.638221550661105,0.183007581731952,0.0991646058295602,0.0953860245426129,"iv",200,1,1,0.5,-0.7,"logit",55
1.05550774082269,0.53358599326428,-0.696294556740784,0.196705957778805,0.0937552703018744,0.0984863099922251,"itt",200,1,1,0.5,-0.7,"logit",56
1.05550774082268,0.53358599326428,-0.696294556740784,0.196705957778805,0.0937552703018744,0.098486309992225,"pp",200,1,1,0.5,-0.7,"logit",56
1.05550774082269,0.53358599326428,-0.696294556740784,0.196705957778805,0.0937552703018744,0.098486309992225,"iv",200,1,1,0.5,-0.7,"logit",56
1.29593520083935,0.496152488415823,-0.793765870461317,0.19930108421766,0.103194960614224,0.111097170763444,"itt",200,1,1,0.5,-0.7,"logit",57
1.29593520083992,0.496152488416086,-0.793765870461733,0.199301084217745,0.103194960614265,0.111097170763507,"pp",200,1,1,0.5,-0.7,"logit",57
1.29593520084006,0.496152488416132,-0.793765870461831,0.199301084217765,0.103194960614273,0.111097170763521,"iv",200,1,1,0.5,-0.7,"logit",57
1.25912729680887,0.562206841754083,-0.575896330860216,0.19045498597415,0.0951367644903691,0.108196887682794,"itt",200,1,1,0.5,-0.7,"logit",58
1.25912729680887,0.562206841754082,-0.575896330860215,0.19045498597415,0.095136764490369,0.108196887682794,"pp",200,1,1,0.5,-0.7,"logit",58
1.25912729680887,0.562206841754083,-0.575896330860216,0.19045498597415,0.0951367644903691,0.108196887682794,"iv",200,1,1,0.5,-0.7,"logit",58
0.927127868681471,0.446462526085231,-0.683554458283495,0.18574603274364,0.103011411735803,0.102046511200259,"itt",200,1,1,0.5,-0.7,"logit",59
0.92712786868147,0.446462526085231,-0.683554458283495,0.18574603274364,0.103011411735802,0.102046511200259,"pp",200,1,1,0.5,-0.7,"logit",59
0.92712786868147,0.446462526085232,-0.683554458283496,0.18574603274364,0.103011411735803,0.102046511200259,"iv",200,1,1,0.5,-0.7,"logit",59
0.974452847412464,0.600117574328008,-0.76997677057235,0.191496306998941,0.0995004804391119,0.119235321601431,"itt",200,1,1,0.5,-0.7,"logit",60
0.974452847412463,0.600117574328008,-0.76997677057235,0.191496306998941,0.0995004804391118,0.119235321601431,"pp",200,1,1,0.5,-0.7,"logit",60
0.974452847412474,0.600117574328015,-0.769976770572358,0.191496306998943,0.0995004804391128,0.119235321601432,"iv",200,1,1,0.5,-0.7,"logit",60
1.70458123143338,0.616517517682148,-0.906603444372727,0.211104288022323,0.0940325341284736,0.11972459743674,"itt",200,1,1,0.5,-0.7,"logit",61
1.70458123143568,0.61651751768314,-0.906603444373949,0.211104288022653,0.0940325341285889,0.119724597436927,"pp",200,1,1,0.5,-0.7,"logit",61
1.7045812314346,0.616517517682583,-0.906603444373404,0.211104288022497,0.0940325341285291,0.119724597436839,"iv",200,1,1,0.5,-0.7,"logit",61
0.89031800031284,0.629491825479016,-0.637659667582346,0.199308628222965,0.0920396497878019,0.105490191610335,"itt",200,1,1,0.5,-0.7,"logit",62
